approx_price_EUR,OS,weight_g,weight_oz,GPS_new,primary_cam_MP,secondary_cam_MP,GPU_new,battery_mah,battery_removable,display_resolution_inches,screen_to_body_ratio_%,length_mm,width_mm,brand_idx,price_Range
20.0,0,81.9,2.86,False,0.0,0.0,0,800.0,True,1.36,11.6,107.2,45.1,44,50
120.0,10,115.0,4.06,True,2.0,0.0,0,1320.0,True,3.2,49.2,111.0,51.7,44,150
130.0,10,158.0,5.57,True,5.0,0.0,0,1200.0,True,2.8,41.9,105.6,54.9,44,150
120.0,10,138.0,4.87,True,5.0,0.0,0,1200.0,True,3.2,47.6,113.0,52.5,44,150
90.0,0,103.0,3.63,False,3.2,0.0,0,860.0,True,2.2,31.7,96.0,49.3,44,100
160.0,0,181.0,6.38,True,5.0,0.0,5,1320.0,True,3.5,52.6,110.9,59.8,44,200
80.0,10,115.0,4.06,True,2.0,0.0,0,1320.0,True,3.2,49.2,111.0,51.7,44,100
180.0,10,109.0,3.84,True,3.15,0.0,0,1320.0,True,3.2,49.2,111.0,51.7,44,200
70.0,0,102.3,3.6,True,2.0,0.0,0,1050.0,True,2.0,28.2,93.2,47.2,44,100
100.0,0,110.6,3.88,False,2.0,0.0,0,1050.0,True,2.2,32.8,97.3,47.0,44,100
110.0,10,123.9,4.34,True,3.15,0.0,0,1500.0,True,2.4,31.6,97.5,57.9,44,150
90.0,10,123.9,4.34,True,2.0,0.0,0,1500.0,True,2.4,31.6,97.5,57.9,44,100
110.0,0,94.0,3.32,False,2.0,0.0,0,1050.0,True,2.2,27.7,115.0,47.0,44,150
100.0,10,107.0,3.77,False,3.15,0.0,0,1000.0,True,2.9,45.5,104.0,49.0,44,100
90.0,10,128.0,4.52,True,5.0,0.0,0,1500.0,True,2.36,26.1,114.0,58.0,44,100
80.0,0,94.0,3.32,True,3.2,0.0,0,860.0,True,2.2,35.8,89.0,47.0,44,100
130.0,10,83.0,2.93,True,3.15,0.0,0,1050.0,True,2.2,29.1,112.0,46.0,44,150
120.0,0,110.0,3.88,False,5.0,0.0,0,1000.0,True,2.2,35.8,93.0,45.0,44,150
70.0,0,86.2,3.03,False,2.0,0.0,0,860.0,True,2.2,35.2,91.2,46.7,44,100
40.0,0,90.3,3.17,False,1.3,0.0,0,860.0,True,1.8,23.5,93.0,46.0,44,50
40.0,0,87.7,3.07,False,2.0,0.0,0,1020.0,True,2.0,24.1,109.6,46.9,44,50
110.0,10,98.0,3.46,True,3.2,0.0,0,1500.0,True,2.4,31.4,116.0,49.0,44,150
150.0,0,88.0,3.1,False,2.0,0.0,0,1000.0,True,2.0,25.9,114.7,41.7,44,150
150.0,10,135.0,4.76,True,3.15,0.0,0,1000.0,True,2.4,31.2,112.0,51.0,44,150
120.0,0,113.0,3.99,True,3.15,0.0,0,1000.0,True,2.4,36.8,101.0,48.0,44,150
60.0,0,82.0,2.89,False,0.0,0.0,0,1020.0,True,1.8,21.0,108.0,45.0,44,100
180.0,10,149.0,5.26,True,8.0,0.0,0,1200.0,True,2.6,39.4,103.4,51.4,44,200
130.0,10,139.0,4.9,True,3.2,0.0,0,1000.0,True,2.4,31.9,111.8,50.0,44,150
150.0,10,98.0,3.46,True,3.2,0.0,0,1500.0,True,2.4,31.4,116.0,49.0,44,150
90.0,10,110.0,3.88,True,5.0,0.0,0,1050.0,True,2.2,30.3,110.0,45.0,44,100
140.0,10,117.0,4.13,True,5.0,0.0,0,950.0,True,2.6,39.9,104.8,50.1,44,150
120.0,10,83.0,2.93,False,3.15,0.0,0,860.0,True,2.2,29.1,112.0,46.0,44,150
110.0,0,116.5,4.09,True,5.0,0.0,0,970.0,True,2.2,30.3,109.8,45.0,44,150
120.0,0,96.0,3.39,False,3.15,0.0,0,1050.0,True,2.2,29.8,108.8,46.2,44,150
50.0,0,85.0,3.0,False,2.0,0.0,0,1020.0,True,2.0,24.7,109.2,46.0,44,50
150.0,0,120.1,4.23,False,3.15,0.0,0,860.0,True,2.4,33.0,109.8,49.3,44,150
1070.0,0,150.0,5.29,False,3.15,0.0,0,1000.0,True,2.0,24.9,109.0,45.6,44,800
140.0,10,150.0,5.29,True,5.0,0.0,0,1500.0,True,3.5,52.1,117.2,55.3,44,150
150.0,0,114.0,4.02,True,5.0,0.0,0,950.0,True,2.4,37.1,99.4,46.5,44,150
120.0,10,126.0,4.44,False,2.0,0.0,0,1500.0,True,2.36,25.9,113.0,59.0,44,150
70.0,0,103.5,3.63,False,1.3,0.0,0,860.0,True,2.0,26.1,98.0,48.4,44,100
60.0,0,88.0,3.1,False,2.0,0.0,0,1020.0,True,2.0,24.7,107.5,46.7,44,100
50.0,0,80.0,2.82,False,0.0,0.0,0,1020.0,True,1.8,20.7,107.0,46.0,44,50
40.0,0,78.0,2.75,False,0.0,0.0,0,1020.0,True,1.8,20.7,107.0,46.0,44,50
30.0,0,82.0,2.89,False,0.0,0.0,0,860.0,True,1.8,21.0,108.0,45.0,44,50
30.0,0,82.0,2.89,False,0.0,0.0,0,860.0,True,1.8,21.0,108.0,45.0,44,50
20.0,0,78.0,2.75,False,0.0,0.0,0,720.0,True,1.3,10.9,105.3,45.0,44,50
130.0,10,109.0,3.84,True,3.15,0.0,0,1320.0,True,3.2,49.2,111.0,51.7,44,150
250.0,10,128.0,4.52,True,5.0,0.0,0,1200.0,True,2.6,40.6,103.0,50.0,44,250
180.0,10,97.0,3.42,True,5.0,0.0,0,1200.0,True,2.4,33.1,110.0,49.0,44,200
840.0,0,150.0,5.29,False,3.15,0.0,0,1000.0,True,2.0,24.9,109.0,45.6,44,800
100.0,0,97.0,3.42,False,1.3,0.0,0,1020.0,True,2.0,28.1,99.6,44.3,44,100
100.0,0,99.0,3.49,False,3.15,0.0,0,860.0,True,2.0,26.3,98.0,48.0,44,100
130.0,0,124.0,4.37,False,2.0,0.0,0,870.0,True,2.2,34.9,92.5,46.4,44,150
110.0,0,83.0,2.93,False,2.0,0.0,0,860.0,True,2.0,25.6,106.5,45.4,44,150
90.0,0,69.8,2.43,False,2.0,0.0,0,860.0,True,2.0,26.0,106.0,45.0,44,100
110.0,10,127.0,4.48,True,3.15,0.0,0,1500.0,True,2.36,26.5,114.0,57.0,44,150
180.0,10,121.0,4.27,True,3.15,0.0,0,1000.0,True,2.4,33.5,107.5,49.5,44,200
160.0,0,110.0,3.88,False,2.0,0.0,0,860.0,True,2.13,36.4,87.7,44.0,44,200
150.0,0,110.0,3.88,False,3.15,0.0,0,1000.0,True,2.2,37.0,90.0,45.0,44,150
120.0,0,97.3,3.42,False,3.15,0.0,0,860.0,True,2.0,26.8,97.8,47.2,44,150
130.0,10,90.0,3.17,False,2.0,0.0,0,890.0,True,2.0,24.9,108.0,46.0,44,150
110.0,0,78.0,2.75,False,2.0,0.0,0,1020.0,True,2.0,26.4,108.0,43.5,44,150
190.0,0,88.0,3.1,False,2.0,0.0,0,1000.0,True,2.0,22.9,114.7,47.1,44,200
70.0,0,74.0,2.61,False,1.3,0.0,0,700.0,True,2.0,25.4,106.0,46.0,44,100
50.0,0,78.0,2.75,False,0.0,0.0,0,700.0,True,1.8,26.5,87.5,44.0,44,50
70.0,0,97.0,3.42,False,0.0,0.0,0,860.0,True,1.8,21.9,99.0,47.0,44,100
40.0,0,73.7,2.57,False,0.0,0.0,0,700.0,True,1.85,21.7,108.0,46.0,44,50
220.0,10,125.0,4.41,True,5.0,0.0,0,950.0,True,2.8,42.9,103.0,55.0,44,250
170.0,10,101.8,3.56,True,3.15,0.0,0,1200.0,True,2.4,32.2,113.0,49.0,44,200
160.0,10,90.0,3.17,True,5.0,0.0,0,900.0,True,2.2,29.5,108.0,47.0,44,200
150.0,10,117.0,4.13,True,3.15,0.0,0,950.0,True,2.4,35.3,103.0,49.0,44,150
140.0,10,93.0,3.28,False,2.0,0.0,0,890.0,True,2.0,25.6,105.0,46.0,44,150
80.0,10,112.0,3.95,True,2.0,0.0,0,1500.0,True,2.2,32.0,99.7,47.0,44,100
50.0,0,94.0,3.32,False,0.0,0.0,0,1020.0,True,1.8,23.1,99.6,44.3,44,50
100.0,0,85.0,3.0,False,2.0,0.0,0,1000.0,True,2.0,24.8,111.0,45.0,44,100
170.0,0,101.0,3.56,False,2.0,0.0,0,850.0,True,2.0,24.6,112.0,45.0,44,200
60.0,0,73.2,2.57,False,0.0,0.0,0,870.0,True,1.77,19.3,109.6,46.7,44,100
100.0,0,87.0,3.07,False,1.3,0.0,0,1020.0,True,1.8,20.6,108.5,45.7,44,100
170.0,10,114.0,4.02,True,5.0,0.0,10,1050.0,True,2.4,31.7,112.0,50.2,44,200
720.0,0,150.0,5.29,False,3.15,0.0,0,1000.0,True,2.0,24.9,109.0,45.6,44,800
610.0,0,150.0,5.29,False,3.15,0.0,0,1000.0,True,2.0,24.9,109.0,45.6,44,800
130.0,0,93.0,3.28,False,2.0,0.0,0,860.0,True,2.0,26.5,106.8,43.8,44,150
120.0,10,100.0,3.53,False,2.0,0.0,0,1050.0,True,2.0,23.5,114.8,46.0,44,150
130.0,10,100.0,3.53,False,0.0,0.0,0,1050.0,True,2.0,23.5,114.8,46.0,44,150
200.0,10,140.0,4.94,False,2.0,0.0,0,1050.0,True,2.4,35.0,102.0,50.0,44,200
200.0,10,140.0,4.94,False,2.0,0.0,0,1050.0,True,2.4,35.0,102.0,50.0,44,200
230.0,10,128.0,4.52,True,5.0,0.0,10,1200.0,True,2.8,46.3,99.0,53.0,44,250
110.0,0,111.0,3.92,False,3.15,0.0,0,900.0,True,2.2,31.4,98.5,48.5,44,150
80.0,0,97.0,3.42,False,1.23,0.0,0,1020.0,True,2.0,28.1,99.6,44.3,44,100
170.0,0,101.0,3.56,False,2.0,0.0,0,850.0,True,2.0,24.6,112.0,45.0,44,200
120.0,0,83.0,2.93,False,2.0,0.0,0,700.0,True,2.0,25.8,109.0,44.0,44,150
290.0,0,143.0,5.04,False,2.0,0.0,0,900.0,True,2.0,25.7,107.0,45.0,44,300
140.0,0,125.0,4.41,False,3.15,0.0,0,900.0,True,2.2,33.4,96.5,46.5,44,150
150.0,0,94.0,3.32,False,2.0,0.0,0,830.0,True,2.0,25.1,109.8,45.0,44,150
70.0,0,81.0,2.86,False,2.0,0.0,0,820.0,True,1.8,21.2,107.0,45.0,44,100
60.0,0,66.0,2.33,False,0.0,0.0,0,700.0,True,1.8,21.6,105.0,45.0,44,100
160.0,0,105.0,3.7,False,2.0,0.0,0,1020.0,True,2.2,34.0,93.9,46.9,44,200
60.0,0,81.0,2.86,False,0.0,0.0,0,700.0,True,1.9,29.1,87.0,44.8,44,100
40.0,0,79.0,2.79,False,0.0,0.0,0,700.0,True,1.85,27.6,87.0,44.8,44,50
100.0,10,89.0,3.14,False,2.0,0.0,0,890.0,True,2.0,25.6,105.0,46.0,44,100
180.0,10,89.0,3.14,False,2.0,0.0,0,890.0,True,2.0,25.6,105.0,46.0,44,200
180.0,10,115.0,4.06,False,2.0,0.0,0,900.0,True,2.2,27.8,108.0,50.0,44,200
50.0,0,88.0,3.1,False,0.0,0.0,0,860.0,True,1.87,23.6,105.4,44.3,44,50
400.0,10,210.0,7.41,True,3.15,0.0,0,1500.0,True,4.0,50.6,132.0,57.0,44,400
130.0,10,115.0,4.06,False,2.0,0.0,0,950.0,True,2.2,29.1,105.0,49.0,44,150
200.0,10,150.0,5.29,False,2.0,0.0,0,1500.0,True,2.8,29.6,117.0,70.0,44,200
150.0,10,114.0,4.02,False,2.0,0.0,0,1100.0,True,2.4,32.1,111.0,50.0,44,150
230.0,10,125.0,4.41,True,2.0,0.0,0,900.0,True,2.2,30.3,101.0,49.0,44,250
90.0,0,89.0,3.14,False,0.0,0.0,0,1020.0,True,1.8,20.6,108.5,45.7,44,100
100.0,0,87.0,3.07,False,1.3,0.0,0,1020.0,True,1.8,20.6,108.5,45.7,44,100
180.0,10,115.0,4.06,False,2.0,0.0,0,700.0,True,2.4,32.2,106.5,52.0,44,200
190.0,10,115.0,4.06,False,2.0,0.0,0,950.0,True,2.2,31.9,94.0,50.0,44,200
260.0,10,123.5,4.34,False,2.0,0.0,0,800.0,True,2.4,36.1,95.0,52.0,44,300
80.0,0,104.0,3.67,False,0.0,0.0,0,760.0,True,2.0,28.3,92.4,48.2,44,100
70.0,0,91.0,3.21,False,0.0,0.0,0,820.0,True,1.78,21.4,105.4,44.3,44,100
150.0,10,124.0,4.37,False,2.0,0.0,0,970.0,True,2.1,24.3,109.0,53.0,44,150
50.0,0,91.0,3.21,False,0.0,0.0,0,970.0,True,1.6,18.5,104.0,43.0,44,50
60.0,0,85.0,3.0,False,0.0,0.0,0,970.0,True,1.5,14.8,105.4,43.9,44,100
120.0,0,92.0,3.25,False,0.0,0.0,0,760.0,True,1.9,24.0,105.0,45.0,44,150
60.0,0,93.0,3.28,False,0.0,0.0,0,760.0,True,1.8,27.3,85.0,44.0,44,100
50.0,0,85.0,3.0,False,0.0,0.0,0,900.0,True,1.4,12.7,104.0,45.0,44,50
100.0,0,88.0,3.1,False,0.0,0.0,0,900.0,True,1.56,16.8,106.0,44.0,44,100
50.0,0,90.0,3.17,False,0.0,0.0,0,900.0,True,1.5,15.9,104.0,44.0,44,50
200.0,1,356.0,12.56,True,5.0,5.0,6,5200.0,False,8.0,66.6,221.0,126.0,45,200
280.0,2,190.0,6.7,False,2.0,0.0,0,1620.0,True,3.6,43.0,126.0,74.0,46,300
250.0,2,145.0,5.11,False,2.0,0.0,0,1530.0,True,2.7,36.7,106.0,58.0,46,250
240.0,2,175.0,6.17,False,2.0,0.0,0,1300.0,True,2.8,38.4,109.0,58.0,46,250
290.0,2,105.0,3.7,False,2.0,0.0,0,1100.0,True,2.2,29.2,109.5,46.9,46,300
250.0,2,140.0,4.94,False,2.0,0.0,0,1300.0,True,2.4,30.6,110.0,53.0,46,250
310.0,2,140.0,4.94,False,2.0,0.0,0,1530.0,True,2.7,38.2,102.0,58.0,46,350
260.0,2,140.0,4.94,False,2.0,0.0,0,1530.0,True,2.7,38.2,102.0,58.0,46,300
500.0,1,153.0,5.4,True,0.0,16.0,1,3300.0,False,5.5,73.0,154.2,74.1,47,500
440.0,1,158.0,5.57,True,16.0,16.0,1,3400.0,False,5.5,73.1,152.7,74.7,47,450
400.0,1,158.0,5.57,True,16.0,8.0,1,3000.0,False,5.5,73.1,152.7,74.7,47,400
270.0,1,138.0,4.87,True,13.0,8.0,1,2525.0,False,5.0,71.3,140.0,69.0,47,300
300.0,1,175.0,6.17,True,13.0,5.0,1,3300.0,False,5.5,73.3,151.8,74.9,47,300
250.0,1,162.0,5.71,True,13.0,5.0,1,3100.0,False,5.5,71.9,152.9,75.9,47,250
500.0,1,188.0,6.63,True,0.0,20.0,1,4000.0,False,6.0,73.0,165.8,81.5,48,500
400.0,1,150.0,5.29,True,0.0,20.0,1,3000.0,False,5.5,72.2,154.5,74.8,48,400
380.0,1,153.0,5.4,True,13.0,0.0,3,3200.0,False,5.5,72.3,153.3,75.2,48,400
480.0,1,185.0,6.53,True,16.0,0.0,1,4000.0,False,6.0,75.1,163.6,80.8,48,500
260.0,1,147.0,5.19,True,13.0,16.0,1,2900.0,False,5.2,68.6,149.1,72.9,48,300
300.0,1,160.0,5.64,True,13.0,16.0,3,3075.0,False,5.5,71.0,154.5,76.0,48,300
570.0,1,185.0,6.53,True,16.0,16.0,1,4000.0,False,6.0,75.1,163.6,80.8,48,800
450.0,1,145.0,5.11,True,16.0,16.0,1,3010.0,False,5.5,73.4,153.0,74.3,48,450
220.0,1,136.0,4.8,True,8.0,5.0,1,2630.0,False,5.0,67.8,143.1,71.0,48,250
290.0,1,160.0,5.64,True,13.0,8.0,3,3075.0,False,5.5,71.0,154.5,76.0,48,300
550.0,1,185.0,6.53,True,16.0,16.0,1,4120.0,False,6.0,75.3,163.1,80.8,48,800
350.0,1,145.0,5.11,True,13.0,16.0,3,2850.0,False,5.5,73.9,151.8,74.3,48,350
230.0,1,134.0,4.73,True,13.0,8.0,1,2500.0,False,5.0,67.6,143.5,71.0,48,250
240.0,1,146.0,5.15,True,8.0,5.0,1,2400.0,False,5.0,67.4,142.7,71.7,48,250
140.0,1,141.0,4.97,True,8.0,5.0,3,2420.0,False,5.0,67.4,142.7,71.7,48,150
260.0,1,155.0,5.47,True,13.0,8.0,1,3070.0,False,5.5,72.9,151.8,75.4,48,300
250.0,1,147.0,5.19,True,13.0,8.0,1,2320.0,False,5.0,67.9,143.0,71.0,48,250
200.0,1,155.0,5.47,True,13.0,5.0,1,2000.0,False,5.2,67.2,148.9,74.5,48,200
220.0,1,160.0,5.64,True,8.0,5.0,1,2420.0,False,5.0,67.5,143.4,71.2,48,250
130.0,1,135.0,4.76,True,5.0,2.0,3,2000.0,True,4.5,63.1,132.8,66.6,48,150
430.0,1,192.0,6.77,True,13.0,8.0,1,4100.0,False,6.0,76.6,158.0,82.0,48,450
360.0,1,147.0,5.19,True,13.0,8.0,1,2320.0,False,5.0,66.7,143.0,71.0,48,400
70.0,1,135.0,4.76,True,8.0,2.0,3,2000.0,False,4.5,64.6,131.9,65.5,48,100
160.0,1,135.0,4.76,True,8.0,2.0,1,2000.0,False,4.5,64.6,131.9,65.5,48,200
100.0,1,125.0,4.41,True,3.15,0.0,3,1700.0,True,4.0,58.3,124.0,63.0,48,100
270.0,1,130.0,4.59,True,8.0,5.0,1,2000.0,True,4.7,64.3,137.7,68.8,48,300
150.0,1,135.0,4.76,True,8.0,5.0,1,2000.0,False,4.5,64.6,131.9,65.5,48,150
340.0,1,130.0,4.59,True,13.0,5.0,1,2420.0,False,5.0,69.9,140.6,70.1,48,350
400.0,1,155.0,5.47,True,13.0,5.0,1,2000.0,False,5.2,67.5,148.9,74.5,48,400
550.0,1,192.0,6.77,True,16.0,16.0,1,3000.0,False,5.5,66.5,161.2,77.0,48,800
290.0,1,140.0,4.94,True,13.0,5.0,1,2410.0,False,5.0,68.6,142.7,70.4,48,300
130.0,1,128.0,4.52,True,5.0,2.0,3,1900.0,True,4.5,64.2,132.0,65.8,48,150
240.0,1,128.0,4.52,True,8.0,2.0,3,2000.0,True,4.7,65.4,137.0,68.0,48,250
100.0,1,125.0,4.41,True,3.15,0.0,3,1700.0,True,4.0,58.3,124.0,63.0,48,100
140.0,1,132.5,4.69,True,5.0,2.0,1,1900.0,True,4.5,64.2,132.0,65.8,48,150
330.0,1,150.0,5.29,True,13.0,13.0,1,2140.0,False,5.0,64.3,148.4,72.2,48,350
270.0,1,140.0,4.94,True,8.0,5.0,1,2410.0,False,5.0,68.8,142.3,70.4,48,300
440.0,1,171.0,6.03,True,13.0,5.0,1,3000.0,True,5.5,72.9,152.6,75.0,48,450
370.0,1,170.0,6.0,True,13.0,5.0,1,2800.0,True,5.5,72.9,152.6,75.0,48,400
160.0,1,130.0,4.59,True,5.0,2.0,0,1900.0,True,4.5,66.4,132.0,65.8,48,200
300.0,1,140.0,4.94,True,8.0,5.0,3,2410.0,False,5.0,68.6,142.7,70.4,48,300
430.0,1,213.0,7.51,True,13.0,13.0,1,3610.0,False,5.9,68.1,170.7,82.6,48,450
250.0,1,110.0,3.88,True,8.0,1.9,5,2000.0,False,4.7,65.6,136.5,68.0,48,250
540.0,1,165.0,5.82,True,13.0,1.9,1,2500.0,False,5.0,70.6,141.8,68.8,48,800
280.0,1,113.0,3.99,True,8.0,5.0,5,2020.0,False,4.5,69.0,127.0,63.7,48,300
290.0,1,152.6066606544705,4.75924591863177,True,3.15,0.0,3,1700.0,True,4.0,58.3,123.0,63.5,48,300
150.0,1,119.0,4.2,True,3.15,0.0,5,1520.0,True,3.5,51.5,115.2,61.5,48,150
100.0,1,141.5,4.97,True,5.0,2.0,5,1700.0,True,4.3,60.9,129.6,66.7,48,100
100.0,1,125.0,4.41,True,8.0,1.3,0,1500.0,False,4.3,63.8,125.0,66.0,48,100
210.0,7,92.5,3.25,True,2.0,0.0,1,1150.0,True,2.63,35.7,111.0,55.0,50,250
170.0,7,138.0,4.87,True,3.15,0.0,5,1150.0,True,3.1,47.9,100.5,59.5,50,200
120.0,7,99.5,3.53,True,2.0,0.0,1,1150.0,True,2.63,35.7,111.0,55.0,50,150
180.0,7,133.0,4.69,True,3.15,0.0,5,1150.0,True,3.1,47.9,100.5,59.5,50,200
70.0,2,133.0,4.69,True,2.0,0.0,1,1500.0,True,2.5,29.5,114.0,60.0,50,100
70.0,0,124.0,4.37,False,1.3,0.0,0,1150.0,True,2.25,28.5,107.2,53.5,50,100
90.0,2,120.0,4.23,False,2.0,0.0,0,1200.0,True,2.4,26.4,110.0,61.5,50,100
80.0,2,154.0,5.43,False,1.3,0.0,0,1200.0,True,2.5,31.3,111.0,58.0,50,100
150.0,1,163.0,5.75,True,13.0,5.0,3,3000.0,False,5.5,72.7,151.0,76.0,51,150
160.0,1,145.0,5.11,True,13.0,5.0,0,3000.0,False,5.5,71.3,152.0,77.0,51,200
130.0,1,133.0,4.69,True,13.0,5.0,0,2200.0,False,5.0,67.7,143.0,71.2,51,150
100.0,1,155.0,5.47,True,13.0,5.0,0,2500.0,True,5.5,76.4,147.9,73.8,51,100
100.0,1,126.0,4.44,True,8.0,2.0,3,2000.0,True,5.0,66.9,143.0,72.0,51,100
130.0,1,152.6066606544705,4.75924591863177,True,8.0,5.0,0,2000.0,True,5.0,67.1,144.2,71.2,51,150
140.0,1,145.0,5.11,True,13.0,5.0,3,2350.0,False,5.0,68.0,142.4,71.2,51,150
200.0,1,145.0,5.11,True,13.0,5.0,1,2500.0,False,5.5,71.3,152.0,77.0,51,200
270.0,1,141.0,4.97,True,13.0,8.0,1,2910.0,False,5.5,72.7,152.7,75.1,51,300
100.0,1,152.6066606544705,4.75924591863177,True,5.0,0.0,3,1800.0,True,4.5,65.4,130.6,65.3,51,100
160.0,1,147.0,5.19,True,13.0,8.0,0,3500.0,False,5.5,71.7,152.3,76.4,51,200
190.0,1,110.0,3.88,True,8.0,5.0,1,2000.0,False,5.0,68.4,142.0,71.0,51,200
130.0,1,135.0,4.76,True,8.0,5.0,0,1980.0,False,4.7,64.7,137.5,68.4,51,150
220.0,1,131.0,4.62,True,13.0,5.0,1,2500.0,False,5.0,68.3,141.5,71.3,51,250
150.0,1,135.0,4.76,True,8.0,5.0,0,2100.0,False,5.0,68.8,141.0,71.0,51,150
190.0,1,173.8,6.14,True,8.0,2.0,0,2800.0,False,6.0,72.8,162.7,83.8,51,200
90.0,1,117.0,4.13,True,5.0,2.0,0,1500.0,True,4.0,57.8,126.0,62.5,51,100
120.0,1,148.0,5.22,True,8.0,2.0,0,2500.0,True,5.5,72.3,149.7,77.0,51,150
140.0,1,155.0,5.47,True,8.0,2.0,0,2000.0,True,5.0,63.7,147.1,73.6,51,150
830.0,1,204.0,7.2,True,20.1,1.1,1,2600.0,False,4.7,66.1,135.4,68.0,51,800
120.0,1,115.0,4.06,True,8.0,1.3,1,2000.0,True,5.0,66.5,143.8,72.0,51,150
70.0,1,120.0,4.23,True,3.15,0.0,3,1300.0,True,4.0,58.0,122.0,64.4,51,100
170.0,1,140.0,4.94,True,8.0,2.0,0,1700.0,True,4.5,64.1,132.0,66.0,51,200
200.0,1,160.0,5.64,True,8.0,2.0,1,2000.0,True,5.0,65.3,143.9,73.3,51,200
120.0,1,120.0,4.23,True,5.0,0.0,5,1500.0,True,4.0,63.7,112.6,63.5,51,150
440.0,1,135.0,4.76,True,8.0,1.3,5,2500.0,False,5.0,63.8,144.0,75.0,51,450
170.0,1,133.0,4.69,True,8.0,2.0,3,2000.0,True,5.0,67.3,142.4,71.9,51,200
500.0,1,133.0,4.69,True,8.0,0.0,1,1800.0,False,5.0,72.4,136.0,70.0,51,500
360.0,1,103.0,3.63,True,8.0,0.0,0,1150.0,False,4.3,66.8,123.0,62.0,51,400
900.0,1,952.5,2.1,True,5.0,2.0,0,4590.0,False,10.1,55.5,266.7,213.4,51,800
160.0,0,102.0,3.6,False,3.15,0.0,0,1030.0,True,3.0,45.3,106.4,53.1,52,200
370.0,1,135.0,4.76,True,12.6,2.0,1,2100.0,True,4.8,69.0,134.2,68.6,52,400
550.0,1,168.5,5.93,True,13.0,2.0,1,2600.0,True,5.3,72.0,144.7,74.3,52,800
230.0,1,132.0,4.66,True,8.0,2.0,1,1830.0,True,4.3,58.5,129.8,67.1,52,250
340.0,1,134.1,4.73,True,8.0,2.0,1,2020.0,True,4.8,69.6,132.4,68.9,52,350
230.0,1,136.2,4.8,True,8.0,0.0,0,1830.0,True,4.5,62.5,134.5,69.8,52,250
270.0,1,122.5,4.3,True,5.0,0.0,1,1650.0,True,4.0,57.6,126.5,62.5,52,300
220.0,1,469.8,1.03,True,5.0,2.0,1,6400.0,False,8.0,60.1,212.3,155.4,52,250
280.0,1,132.1,4.66,True,5.0,0.0,0,1650.0,True,4.0,55.4,114.7,78.0,52,300
200.0,0,127.0,4.48,True,2.0,0.0,0,1000.0,True,2.8,39.4,101.0,61.0,52,200
150.0,0,102.0,3.6,False,1.3,0.0,0,920.0,True,2.2,29.7,99.0,51.0,52,150
200.0,1,119.8,4.2,True,5.0,0.0,1,1500.0,True,4.0,58.2,122.5,63.9,52,200
180.0,0,99.2,3.49,True,2.0,0.0,0,1000.0,True,3.2,44.2,113.8,57.9,52,200
170.0,0,125.0,4.41,True,2.0,0.0,0,950.0,True,2.6,34.9,106.0,52.0,52,200
210.0,2,122.0,4.3,True,2.0,0.0,0,1320.0,True,2.4,33.2,105.9,50.8,52,250
100.0,0,91.0,3.21,True,1.3,0.0,0,950.0,True,2.2,22.2,107.0,64.0,52,100
110.0,2,110.0,3.88,False,1.3,0.0,0,1320.0,True,2.2,29.4,102.0,50.0,52,150
130.0,1,125.0,4.41,True,5.0,0.0,0,1400.0,True,4.0,56.0,126.0,64.5,53,150
170.0,1,170.0,6.0,True,5.0,0.0,0,2200.0,True,5.0,65.9,142.0,73.6,53,200
220.0,1,154.0,5.43,True,8.0,0.0,0,2400.0,True,4.5,59.6,136.8,68.5,53,250
460.0,1,157.0,5.54,True,5.0,0.0,1,1630.0,True,4.0,56.9,124.0,64.5,53,500
270.0,0,103.0,3.63,False,2.0,0.0,0,1530.0,True,2.6,39.5,102.0,52.0,53,300
350.0,0,139.0,4.9,True,5.0,0.0,0,1530.0,True,3.2,46.3,113.3,55.6,53,350
280.0,0,126.5,4.44,True,3.15,0.0,0,1530.0,True,3.2,46.9,113.3,54.8,53,300
470.0,1,153.5,5.4,True,3.15,0.0,0,1450.0,True,3.5,48.6,115.0,62.4,53,500
140.0,0,129.0,4.55,False,2.0,0.0,0,1800.0,True,2.2,28.9,110.0,47.2,53,150
210.0,0,97.0,3.42,False,3.15,0.0,0,1000.0,True,2.8,42.5,101.0,52.0,53,250
250.0,0,120.0,4.23,False,5.0,0.0,0,1530.0,True,3.0,46.0,105.0,53.0,53,250
210.0,0,136.0,4.8,False,3.15,0.0,0,1050.0,True,2.8,51.2,103.5,42.1,53,250
180.0,0,110.0,3.88,False,2.0,0.0,0,1100.0,True,2.2,30.3,96.8,52.0,53,200
160.0,0,95.0,3.35,False,2.0,0.0,0,950.0,True,2.2,32.1,99.1,47.1,53,200
180.0,0,114.0,4.02,False,3.15,0.0,0,1900.0,True,2.4,32.2,113.0,49.0,53,200
190.0,0,120.0,4.23,False,3.15,0.0,0,1530.0,True,2.4,32.4,110.0,50.0,53,200
50.0,0,53.0,1.87,False,0.0,0.0,0,650.0,True,1.47,14.7,104.5,45.5,53,50
150.0,0,110.0,3.88,False,1.3,0.0,0,1720.0,True,1.8,22.8,105.6,42.4,53,150
370.0,0,99.0,3.49,False,2.0,0.0,0,1250.0,True,2.8,42.2,101.0,52.4,53,400
30.0,0,59.7,2.08,False,0.0,0.0,0,650.0,True,1.47,14.8,104.5,45.0,53,50
